PUPIL_NUMBER	LEGAL_RES_DIST_CODE	COUNTY
221814	2043	15
221815		15
221816		15
221817	2043	15
221818	2043	15
221819	2043	15
221820	2043	15
221821	2043	15
221822	2043	15
221823		15
222004		15
222005	2043	15
222006		15
222007		15
222008		15
222009		15
222010		15
222011		15
222012	2043	15
222013		15
222015		15
222199	2043	15
222200	2043	15
222201		15
222202		15
222203		15
222204		15
222205		15
222206		15
222207		15
222208	2043	15
222209	2043	15
222210		15
222393	2043	15
222394	2043	15
222395		15
222396		15
222397		15
222398		15
222399		15
222400		15
222401	2043	15
222402		15
222403	2043	15
222404		15
222597		15
222598		15
222599		15
222600		15
222601	2043	15
222602		15
222603		15
222604		15
222605		15
222606		15
222607		15
222608		15
222789		15
222790		15
222791		15
222792		15
222793	2043	15
222794		15
222795	2043	15
222796		15
222797		15
222798		15
222799		15
222800		15
222981	2043	15
222982	2043	15
222983		15
222984		15
222985		15
222986		15
222987		15
222988		15
222989		15
222990		15
222991	2042	15
222992		15
244836	2043	15
223173		15
223174	2043	15
223175		15
223176		15
223177		15
223178	2043	15
223179	2043	15
223180	2043	15
223181		15
223182		15
223183	2043	15
223184		15
223365		15
223366		15
223367		15
223368	2043	15
223369	2043	15
223370	2043	15
223371		15
223372		15
223373		15
223374		15
223375		15
223376		15
223557	2043	15
223558	2043	15
223559		15
223560		15
223561	2043	15
223562	2043	15
223563		15
223564		15
223566		15
223567	2043	15
223568		15
223751	2043	15
223752		15
223753		15
223754		15
223755		15
223756		15
223757		15
223758	2043	15
223759		15
223760		15
223761		15
223762	2043	15
224021		15
224022		15
224023	2043	15
224024		15
224025		15
224026	2043	15
224028		15
224029		15
224030		15
224031	2043	15
224032	2043	15
221040		15
221041		15
221042	2043	15
221043	2043	15
221044	2043	15
221045	2043	15
221046	2043	15
221047	2043	15
221048	2043	15
221049	2043	15
221050	2043	15
221051	2043	15
221242		15
221243	2043	15
221244	2043	15
221245	2043	15
221246	2043	15
221247	2043	15
221248	2043	15
221249		15
221250		15
221251		15
221252	2043	15
221253		15
221254		15
221436		15
221437		15
221438		15
221439		15
221440	2043	15
221441	2043	15
221442		15
221443	2043	15
221444		15
221445		15
221446	2043	15
221447	2043	15
221632	2043	15
221633		15
221634		15
221635		15
221636	2043	15
221637		15
221638		15
221640		15
221641		15
221642	2043	15
221643		15
221824		15
221825		15
221826		15
221827	2043	15
221828		15
221829		15
221830		15
221831		15
221832		15
221833		15
221834		15
221835	2043	15
222016	2043	15
222017		15
222018		15
222019	2043	15
222020		15
222021	2043	15
222022		15
222023		15
222024		15
222025	2043	15
222026	2043	15
222027	2042	15
222028		15
222211	2043	15
222212		15
222213		15
222214		15
222215		15
222216		15
222217		15
222218		15
222219	2043	15
222220	2043	15
222221		15
222222		15
222405	2043	15
222406	2043	15
222407	2043	15
222408		15
222409		15
222410		15
222411	2043	15
222412	2043	15
222413	2043	15
222414		15
222415		15
222416	2043	15
222609		15
222610		15
222611		15
222612		15
222613		15
222614		15
222615		15
222616		15
222617		15
222618		15
222619		15
222620		15
222801		15
222802		15
222803		15
222804		15
222805		15
222806		15
222807		15
222808		15
222809		15
222810		15
222811		15
222812		15
222993		15
222994		15
222995		15
222996		15
222997		15
223000		15
223002		15
223003		15
223004		15
223185		15
223186		15
223187		15
223188		15
223189		15
223190	2043	15
223191		15
223192		15
223193		15
223194		15
223195		15
223196		15
223377	2043	15
223378		15
223379		15
223380		15
223381	2043	15
223382		15
223383	2043	15
223384	2043	15
223385		15
223386	2043	15
223387	2043	15
223388		15
223569		15
223570	2043	15
223571		15
223572	2043	15
223573	2043	15
223574		15
223575		15
223576	2043	15
223577		15
223578		15
223579		15
223580		15
223763		15
223764		15
223765	2043	15
223766	2043	15
223767	2043	15
223768	2043	15
223769		15
223771		15
223772		15
223773		15
223774		15
224057	2043	15
224058	2043	15
224059	2043	15
224060	2043	15
224061		15
224062	2043	15
224063		15
224064		15
224065	2043	15
224066	2043	15
224067	2043	15
221052	2043	15
221054	2043	15
221055	2043	15
221056	2043	15
221057		15
221058	2043	15
221059		15
221060		15
221061	2043	15
221062		15
221063		15
221064	2043	15
221255		15
221256		15
221257		15
221258		15
221259		15
221261		15
221262		15
221263	2043	15
221264		15
221265	2043	15
221448		15
221449		15
221450	2043	15
221451		15
221452	2043	15
221453	2043	15
221454	2043	15
221455		15
221456		15
221457	2043	15
221458	2043	15
221459		15
221644		15
221645		15
221646		15
221647	2043	15
221648		15
221649	2043	15
221650	2043	15
221651	2043	15
221652	2043	15
221653	2043	15
221654	2043	15
221655	2043	15
221836		15
221837	2043	15
221838		15
221839		15
221840		15
221841	2043	15
221842	2043	15
221843		15
221844	2043	15
221845		15
221846	2043	15
221847	2043	15
222029		15
222030	2043	15
222031	2043	15
222032	2043	15
222034		15
222035		15
222036	2043	15
222037		15
222038		15
222039		15
222040	2043	15
222223		15
222224	2043	15
222225	2043	15
222226		15
222227	2043	15
222228		15
222229		15
222230	2043	15
222231		15
222232	2043	15
222233	2043	15
222234	2043	15
222235		15
222417		15
222418		15
222419		15
222420	2046	15
222421		15
222422		15
222424	2043	15
222425		15
222426		15
222427		15
222428		15
222621		15
222622		15
222623		15
222624		15
222625		15
222626		15
222627		15
222628	2043	15
222629		15
222630		15
222631		15
222632		15
222813		15
222814	2043	15
222815		02
222816		15
222817		15
222818		15
222819		15
222820	2043	15
222821		15
222822		15
222823		15
222824	2043	15
223005		15
223006	2043	15
223007		15
223008	2043	15
223009		15
223010		15
223011		15
223012	2043	15
223013		15
223014		15
223015		15
223016		15
223197		15
223198		15
223199	2043	15
223200		15
223201		15
223202		15
223203		15
223204		15
223205		15
223206		15
223207		15
223208	2043	15
223389		15
223390		15
223391		15
223392		15
223393		15
223394		15
223395		15
223396		15
223397		15
223398	2043	15
223399		15
223400		15
223581		15
223582		15
223583		15
223584		15
223585		15
223586	2043	15
223587		15
223588		15
223589		15
223590		15
223591		15
223592		15
223775		15
223776	2043	15
223778		15
223779		15
223780		15
223781		15
223782		15
223783	2043	15
223784	2043	15
223785	2043	15
223786	2043	15
224069		15
224070	2043	15
224071	2043	15
224072		15
224073		15
224074		15
224075		15
224076		15
224077		15
224078		15
224079	2043	15
224080	2043	15
221065	2043	15
221066		15
221067		15
221068		15
221069	2043	15
221070		15
221071	2043	15
221072	2043	15
221073		15
221074		15
221075		15
221267		15
221268	2043	15
221269	2043	15
221270	2043	15
221271	2043	15
221272	2043	15
221273	2043	15
221274	2043	15
221275	2043	15
221276		15
221277	2043	15
221278		15
221460	2043	15
221461		15
221462		15
221463	2043	15
221464	2043	15
221465	2043	15
221466		15
221467		15
221468		15
221469	2043	15
221470	2043	15
221471		15
221656	2043	15
221657		15
221658		15
221659	2043	15
221660	2043	15
221661		15
221662		15
221663		15
221664		15
221665		15
221666		15
221667		15
221848	2043	15
221849		15
221850		15
221851		15
221853	2043	15
221854		15
221855	2043	15
221856	2043	15
221857	2043	15
221858	2043	15
221859	2043	15
222042		15
222043	2043	15
222044		15
222045	2043	15
222046	2043	15
222047	2043	15
222048	2043	15
222049		15
222050		15
222051		15
222052	2043	15
222236	2043	15
222237		15
222238		15
222239		15
222240		15
222241		15
222242	2043	15
222243		15
222244	2043	15
222246		15
222247		15
222429		15
222430		15
222431	2043	15
222432		15
222433		15
222434	2043	15
222435	2043	15
222436		15
222437		15
222438	2043	15
222439	2043	15
222440		15
222633		15
222634		15
222635		15
222636		15
222637	2043	15
222638	2043	15
222639	2043	15
222640		15
222641		15
222642		15
222643		15
222644		15
222825		15
222826		15
222827		15
222828		15
222829		15
222830		15
222831		15
222832		15
222833		15
222834		15
222835		15
222836		15
223017		15
223018		15
223019		15
223021		15
223022	2043	15
223023		15
223024		15
223025		15
223026		15
223027		15
223028		15
223209		15
223210		15
223211		15
223212	2043	15
223213		15
223214		15
223215		15
223216		15
223217		15
223218	2043	15
223219		15
223220	2043	15
223401		15
223402		15
223403	2043	15
223404		15
223405		15
223406		15
223407	2043	15
223408		15
223409		15
223410		15
223411	2043	15
223412		15
223593	2043	15
223594		15
223595	2043	15
223596	2043	15
223597		15
223598		15
223599		15
223600		15
223601		02
223602		15
223603		15
223604		15
223787	2043	15
223788		15
223789	2043	15
223790	2043	15
223791		15
223792	2043	15
223793		15
223794		15
223795	2048	15
223796		15
223797		15
223798		15
223799	2043	15
224033		15
224034	2043	15
224035		15
224036	2043	15
224037	2043	15
224038	2043	15
224039	2043	15
224040		15
224041	2043	15
224042	2043	15
224043	2043	15
224044	2043	15
221077	2043	15
221078		15
221079		15
221080	2043	15
221081	2043	15
221082		15
221083	2043	15
221084		15
221085	2043	15
221086		15
221087		15
221088	2043	15
221089		15
221279		15
221280		15
221281		15
221282		15
221283		15
221284	2043	15
221285	2043	15
221286	2043	15
221287	2043	15
221288	2043	15
221289	2043	15
221290	2043	15
221472		15
221473		15
221474		15
221475		15
221477	2043	15
221478		15
221479	2043	15
221480	2043	15
221481		15
221482		15
221483	2043	15
221668		15
221669		15
221670	2043	15
221671	2043	15
221672		15
221673		15
221674	2043	15
221675	2043	15
221676	2043	15
221677	2043	15
221678	2043	15
221679		15
221860	2043	15
221861	2043	15
221862		15
221863	2043	15
221864	2043	15
221865	2043	15
221866		15
221867		15
221868		15
221869		15
221870		15
221871		15
222053	2043	15
222054	2043	15
222055	2043	15
222056	2043	15
222057		15
222058	2043	15
222059		15
222060		15
222061		15
222062		15
222063	2043	15
222064		15
222248	2043	15
222249		15
222250		15
222251	2043	15
222252		15
222253	2043	15
222254		15
222255	2043	15
222256	2043	15
222257	2043	15
222258	2043	15
222441		15
222442	2043	15
222443	2043	15
222444	2043	15
222445	2043	15
222446		15
222447		15
222448	2043	15
222449		15
222450	2043	15
222451		15
222452		15
222645	2043	15
222646		15
222647		15
222648		15
222649		15
222650		15
222651		15
222652	2043	15
222653		15
222654		15
222655		15
222656	2043	15
222837		15
222838	2043	15
222839	2043	15
222840		15
222841		15
222842		15
222843		15
222844	2043	15
222845		15
222846		15
222847		15
222848		15
223029		15
223030		15
223032		15
223033		15
223034		15
223035		15
223036		15
223037		15
223038		15
223039		15
223040		15
223221		15
223222	2043	15
223223		15
223224		15
223226		15
223227		15
223228		15
223229		15
223230		15
223231		15
223232		15
223413		15
223414		15
223415	2043	15
223416		15
223417		15
223418		15
223419		15
223420		15
223421		15
223422	2043	15
223423		15
223424		15
223605		15
223606		15
223607		15
223608		15
223609		15
223610		15
223611		15
223612		15
223613		15
223614		15
223615		15
223616		15
223800		15
223801		15
223802	2043	15
223803		15
223804	2043	15
223805	2043	15
223806	2043	15
223807	2043	15
223808	2043	15
223809	2043	15
223810		15
223811		15
224045		15
224046	2043	15
224047		15
224048		15
224049		15
224050	2043	15
224051		15
224052		15
224053	2043	15
224054		15
224055		15
221090		15
221091	2043	15
221092	2043	15
221093		15
221094		15
221095		15
221096		15
221097		15
221099		15
221100	2043	15
221101		15
221102	2043	15
221291	2043	15
221292	2043	15
221293		15
221294	2043	15
221295		15
221296		15
221298		15
221299	2043	15
221300		15
221301		15
221302	2043	15
221484		15
221485		15
221486	2043	15
221487		15
221488	2043	15
221489	2043	15
221490		15
221491		15
221492		15
221493	2043	15
221494		15
221495		15
221681	2043	15
221682	2043	15
221683	2043	15
221684	2043	15
221685	2043	15
221686	2043	15
221687		15
221688	2043	15
221689		15
221691	2043	15
221872		15
221873		15
221874		15
221875	2043	15
221876	2043	15
221877	2043	15
221878		15
221879	2043	15
221880		15
221881	2043	15
221882	2043	15
221883	2043	15
222065		15
222066		15
222067		15
222068	2043	15
222069		15
222070	2043	15
222071		15
222072	2043	15
222073		15
222074		15
222075		15
222076		15
222260		15
222261	2043	15
222262		15
222263		15
222264		15
222265		15
222266	2043	15
222267		15
222268		15
222269	2043	15
222270	2043	15
222453		15
222454	2043	15
222455	2043	15
222456	2043	15
222457		15
222458		15
222459		15
222460		15
222461		15
222462		15
222463		15
222464		15
222657		15
222658		15
222659		15
222660	2043	15
222661		15
222662	2043	15
222663		15
222664		15
222665		15
222666		15
222667		15
222668		15
222849		15
222850		15
222851		15
222852		15
222853		15
222854		15
222855		15
222856	2043	15
222857		15
222858	2043	15
222859		15
223041		15
223042		15
223043		15
223044		15
223045		15
223046		15
223047		15
223048		15
223049		15
223050	2043	15
223051		15
223052		15
223233		15
223234		15
223235		15
223236		15
223237		15
223238	2043	15
223239		15
223240		15
223241		15
223242		15
223243		15
223244		15
223425		15
223426		15
223427		15
223428		15
223429		15
223430		15
223431		15
223432		15
223433	2043	15
223434		15
223435		15
223436		15
223617		15
223618		15
223619		15
223620		15
223621		15
223622		15
223623		15
223624		15
223625		15
223626		15
223627	2043	15
223628		15
223812		15
223813		15
223814		15
223815		15
223816	2043	15
223817		15
223818		15
223819		15
223820	2043	15
223821	2043	15
223822	2043	15
223823	2043	15
223948		15
223949		15
223951		15
223952		15
223953		15
223955	2043	15
223956	2043	15
223957	2043	15
223958		15
223959		15
221103	2043	15
221104	2043	15
221105		15
221106	2043	15
221108		15
221109		15
221110		15
221111	2043	15
221112	2043	15
221113		15
221114	2043	15
221115		15
221303	2043	15
221304		15
221305		15
221306		15
221307	2043	15
221308		15
221309		15
221310	2048	15
221311		15
221312		15
221313	2043	15
221314	2043	15
221496		15
221497		15
221498	2043	15
221499	2043	15
221500		15
221501	2043	15
221502		15
221503		15
221505	2043	15
221506	2043	15
221507		15
221692		15
221693		15
221694	2043	15
221695	2043	15
221696	2043	15
221697		15
221698		15
221699	2043	15
221700	2043	15
221701	2043	15
221702	2043	15
221703		15
221884	2043	15
221885	2043	15
221886	2043	15
221887	2043	15
221888		15
221889	2043	15
221890	2043	15
221891	2043	15
221892	2043	15
221893	2043	15
221894	2043	15
221895	2043	15
222077		15
222078		15
222079	2043	15
222080	2043	15
222081		15
222082	2043	15
222083	2043	15
222084		15
222085		15
222086	2043	15
222087	2043	15
222088	2043	15
222272	2043	15
222273		15
222274		15
222275		15
222276	2043	15
222277	2043	15
222278		15
222279	2043	15
222280	2043	15
222281	2043	15
222282		15
222283		15
222466		15
222467		15
222468		15
222469		15
222470		15
222471	2043	15
222472	2043	15
222473		15
222474		15
222475	2043	15
222476	2043	15
222669		15
222670		15
222671		15
222672		15
222673		15
222674	2043	15
222675		15
222676		15
222677		15
222678		15
222679		15
222680		15
222860		15
222861		15
222862		15
222863		15
222864		15
222865		15
222867	2043	15
222868		15
222869	2043	15
222870		15
222871		15
223053		15
223054		15
223055		15
223056		15
223057		15
223058		15
223059		15
223060	2043	15
223061	2043	15
223062		15
223063	2043	15
223064		15
223245		15
223246	2043	15
223247		15
223248	2043	15
223249		15
223250		15
223251		15
223253		15
223254		15
223255		15
223437		15
223438		15
223439		15
223440		15
223441		15
223442		15
223443		15
223444	2043	15
223445		15
223446		15
223447		15
223448		15
223629		15
223630		15
223631		15
223632		15
223633		15
223634	2043	15
223635		15
223636		15
223637	2043	15
223638		15
223639		15
223640	2043	15
223824	2043	15
223825		15
223826		15
223827	2043	15
223828	2043	15
223829	2043	15
223830		15
223831		15
223832		15
223833		15
223834	2043	15
223835		15
223960	2043	15
223961	2043	15
223962	2043	15
223963		15
223964		15
223965		15
223966		15
223967	2043	15
223968		15
223969	2043	15
223970		15
223971		15
223972	2043	15
221116		15
221117	2043	15
221118		15
221119	2043	15
221120		15
221121		15
221122		15
221123		15
221124	2043	15
221126		15
221127	2043	15
221128		15
221315		15
221316	2043	15
221317		15
221318		15
221319	2043	15
221320		15
221321		15
221322	2043	15
221323	2043	15
221324	2043	15
221325		15
221326		15
221508		15
221509		15
221510	2043	15
221511	2043	15
221512		15
221513		15
221514	2043	15
221515	2043	15
221516	2043	15
221517	2043	15
221518	2043	15
221519	2043	15
221704	2043	15
221705	2043	15
221706	2043	15
221707	2043	15
221709		15
221710		15
221711	2043	15
221712		15
221713	2043	15
221714	2043	15
221715		15
221896	2043	15
221897	2043	15
221898	2043	15
221899	2043	15
221900		15
221901		15
221902		15
221903		15
221904		15
221905	2043	15
221906		15
221907		15
222089	2043	15
222090		15
222091		15
222092	2043	15
222094	2043	15
222095	2043	15
222096		15
222097		15
222098	2043	15
222099		15
222100		15
222284		15
222285		15
222286	2043	15
222287	2043	15
222289		15
222290	2043	15
222291	2043	15
222292		15
222293	2043	15
222294	2043	15
222477		15
222478		15
222479	2043	15
222480		15
222481		15
222482		15
222483	2043	15
222484	2043	15
222485		15
222486		15
222487	2043	15
222488		15
222681		15
222682		15
222683		15
222684		15
222685		15
222686		15
222687		15
222688	2043	02
222689	2043	15
222690	2043	15
222691		15
222692		15
222872		15
222873	2043	15
222874		15
222875		15
222876		15
222877	2043	15
222878		15
222879		15
222880	2043	15
222881		15
222882		15
222883		15
222884		15
223065		15
223066		15
223067		15
223068		15
223069		15
223070		15
223071		15
223072		15
223073		15
223074	2043	15
223075		15
223076		15
223257		15
223258		15
223259		15
223260		15
223261		15
223262		15
223263		15
223264		15
223265		15
223266		15
223267		15
223268		15
223449		15
223450		15
223451	2043	15
223452		15
223453		15
223454		15
223455		15
223456		15
223457		15
223458		15
223459		15
223460		15
223641	2043	15
223642	2043	15
223643		15
223644		15
223645		15
223646		15
223647	2043	15
223648	2043	15
223649	2046	15
223650		15
223651		15
223652		15
223836	2043	15
223837	2043	15
223838		15
223839		15
223841	2043	15
223842		15
223843		15
223844		15
223845		15
223846		15
223847		15
223973	2043	15
223974		15
223975	2043	15
223976	2043	15
223977	2043	15
223978	2043	15
223979		15
223980	2043	15
223981		15
223982		15
223984		15
221129		15
221130		15
221131	2043	15
221132	2043	15
221133		15
221134	2043	15
221135		15
221136	2043	15
221137	2043	15
221138		15
221139		15
221140		15
221141	2043	15
221327		15
221328	2043	15
221329	2043	15
221330	2043	15
221331		15
221332	2043	15
221333	2043	15
221334	2043	15
221335		15
221336		15
221337		15
221338		15
221520		15
221521	2043	15
221522		15
221523		15
221524		15
221525		15
221526		15
221527		15
221528		15
221529		15
221530		15
221531		15
221716		15
221717		15
221718	2043	15
221719		15
221720		15
221721		15
221722	2043	15
221723	2043	15
221724	2043	15
221726	2043	15
221727	2043	15
221908	2043	15
221909		15
221910		15
221911		15
221912	2043	15
221913	2043	15
221914	2043	15
221915		15
221916		15
221917	2043	15
221918	2043	15
221919	2043	15
222101		15
222102		15
222103		15
222104	2043	15
222105	2043	15
222106		15
222107	2043	15
222108		15
222109	2043	15
222110	2043	15
222111	2043	15
222112		15
222113		15
222296		15
222297		15
222298	2043	15
222300		15
222301	2043	15
222302		15
222303	2043	15
222304		15
222305	2043	15
222306		15
222307		15
222489	2043	15
222490	2043	15
222491	2048	15
222492		15
222493		15
222494	2043	15
222495		15
222496		15
222497		15
222498		15
222499		15
222500		15
222693		15
222694		15
222696	2043	15
222697		15
222698	2043	15
222699	2043	15
222700		15
222701	2043	15
222702	2043	15
222703		15
222704	2043	15
222885		15
222886		15
222887		15
222888		15
222889		15
222890		15
222891		15
222892		15
222893		15
222894		15
222895		15
222896		15
223077		15
223078	2043	15
223079		15
223080		15
223081		15
223082	2043	15
223083		15
223084		15
223085	2043	15
223086		15
223087		15
223088		15
223269		15
223270		15
223271		15
223272		15
223273		15
223274		15
223275		15
223276		15
223277		15
223278	2043	15
223279		15
223280		15
223461		15
223462		15
223463		15
223464		15
223465	2043	15
223466	2043	15
223467		15
223468		15
223469		15
223470		15
223471		15
223472		15
223653	2043	15
223654	2043	15
223655	2043	15
223656		15
223657	2043	15
223658		15
223659	2043	15
223660		15
223661	2043	15
223662		15
223663	2043	15
223664	2043	15
223848		15
223849		15
223850		15
223851		15
223852	2043	15
223853	2043	15
223854		15
223856		15
223857	2043	15
223858		15
223859	2043	15
223860		15
223985		15
223986	2043	15
223988	2043	15
223989	2043	15
223990	2043	15
223991	2043	15
223992	2043	15
223993		15
223994	2043	15
223995	2043	15
223996		15
221142	2043	15
221143		15
221144		15
221145	2043	15
221147		15
221149		15
221150	2043	15
221151	2043	15
221152		15
221153	2043	15
221154	2043	15
221339		15
221340	2043	15
221341	2043	15
221342		15
221343		15
221344	2043	15
221345	2043	15
221346		15
221347		15
221348		15
221349	2043	15
221350		15
221532		15
221533		15
221534		15
221535		15
221536	2043	15
221537	2043	15
221538		15
221539		15
221540		15
221541	2043	15
221542		15
221543	2043	15
221544	2043	15
221728	2043	15
221729	2043	15
221730	2043	15
221731	2043	15
221732		15
221733		15
221734	2043	15
221735		15
221736		15
221737	2043	15
221738		15
221739		15
221920	2043	15
221921		15
221922	2043	15
221923		15
221924	2043	15
221925	2043	15
221926	2043	15
221927		15
221928	2043	15
221929	2043	15
221930		15
221931		15
222114		15
222115		15
222116	2043	15
222117	2043	15
222118		15
222119		15
222120		15
222121		15
222122	2043	15
222123	2043	15
222124		15
222125		15
222308	2043	15
222309		02
222310	2043	15
222312		15
222313		15
222314		15
222315	2043	15
222316	2043	15
222317	2043	15
222319	2043	15
222501		15
222502	2046	15
222503		15
222504	2043	15
222505		15
222506	2043	15
222507		15
222508		15
222510	2043	15
222511		15
222512		15
222705	2043	15
222706		15
222707		15
222708	2043	15
222709		15
222710		15
222711		15
222712		15
222713	2043	15
222714		15
222715	2043	15
222716		15
222897		15
222898	2043	15
222899	2043	15
222900		15
222901		15
222902		15
222903	2043	15
222904		15
222905		15
222906		15
222907		15
223089		15
223090		15
223091		15
223092		15
223093		15
223094		15
223095		15
223096		15
223097		15
223098		15
223099		15
223100		15
223281		15
223282		15
223283		15
223284		15
223285		15
223286		15
223287		15
223288		15
223289		15
223291		15
223292		15
223473		15
223474	2043	15
223475		15
223476		15
223477		15
223478	2043	15
223479		15
223480	2043	15
223481		15
223482	2043	15
223483		15
223484		15
223665	2043	15
223666		15
223667	2043	15
223668	2043	15
223670		15
223671		15
223672		15
223673		15
223674		15
223675		15
223676	2043	15
223677		15
223861	2043	15
223862	2043	15
223863	2043	15
223864		15
223865		15
223866		15
223867		15
223869		15
223870	2043	15
223871		15
223872	2043	15
223997		15
223998	2043	15
223999		15
224000		15
224001		15
224002	2043	15
224003	2043	15
224004		15
224005		15
224006		15
224007	2043	15
224008		15
221155		15
221156	2043	15
221157	2043	15
221158	2043	15
221159		15
221160	2043	15
221161	2043	15
221162	2043	15
221163	2043	15
221164	2043	15
221165		15
221166		15
221351		15
221352	2043	15
221353	2043	15
221354		15
221355	2043	15
221356	2043	15
221357	2043	15
221358		15
221359		15
221360		15
221361		15
221362	2043	15
221545		15
221546		15
221547	2043	15
221549		15
221550		15
221551	2043	15
221552	2043	15
221553		15
221554		15
221555	2043	15
221556		15
221740		15
221741		15
221742	2043	15
221743	2043	15
221744	2043	15
221745		15
221746	2042	15
221747		15
221748		15
221749		15
221750	2043	15
221751		15
221932		15
221933	2043	15
221934	2043	15
221935		15
221936		15
221937	2043	15
221938		15
221939		15
221940	2043	15
221941		15
221942		15
221943	2043	15
222126		15
222128		15
222129	2043	15
222130		15
222131	2043	15
222132		15
222133		15
222134	2043	15
222135		15
222136		15
222137	2043	15
222320		15
222321	2043	15
222322	2043	15
222323		15
222324	2043	15
222325	2043	15
222326		15
222327	2043	15
222328		15
222329		15
222330		15
222331		15
222513		15
222514	2043	15
222515	2043	15
222516		15
222517		15
222518		15
222519	2043	15
222520		15
222521		15
222522		15
222523	2043	15
222524		15
222717		15
222718		15
222719		15
222720		15
222721		15
222722		15
222723		15
222724		15
222725		15
222726		15
222727		15
222728		15
222909		15
222910		15
222911		15
222912		15
222913		15
222914		15
222915		15
222916		15
222917	2043	15
222918		02
222919		15
222920		15
221680		15
223101		15
223102		15
223103		15
223104		15
223105		15
223106	2043	15
223107		15
223108		15
223109		15
223110		15
223111		15
223112		15
223293		15
223294		15
223295		15
223296		15
223297		15
223298		15
223299		15
223300		15
223301		15
223302		15
223303		15
223304		15
223485	2043	15
223486		15
223487		15
223488		15
223489	2043	15
223490		15
223491		15
223492		15
223493	2043	15
223494		15
223495	2043	15
223496		15
223678	2043	15
223679		15
223680	2043	15
223681	2043	15
223682		15
223683	2043	15
223684	2043	15
223685		15
223686	2043	15
223687		15
223688		15
223689	2043	15
223873	2043	15
223874	2043	15
223875		15
223876		15
223877	2043	15
223878	2082	15
223879		15
223880		15
223881		15
223882		15
223883	2043	15
223884	2043	15
223885	2043	15
224009	2043	15
224010		15
224011	2043	15
224012	2043	15
224013		15
224014		15
224015	2043	15
224016	2043	15
224018		15
224019		15
224020	2043	15
221167	2043	15
221168		15
221169		15
221170	2043	15
221171	2043	15
221172		15
221173		15
221174	2043	15
221175	2043	15
221176		15
221177	2043	15
221178		15
221179	2043	15
221363		15
221364	2043	15
221365	2043	15
221366		15
221367		15
221368		15
221369		15
221370	2043	15
221371	2043	15
221372	2043	15
221373		15
221374		15
221557	2043	15
221558		15
221559		15
221560		15
221561		15
221562	2043	15
221563		15
221564		15
221565	2043	15
221566		15
221567		15
221568		15
221569	2043	15
221752	2043	15
221753		15
221754	2043	15
221755	2043	15
221756	2043	15
221757		15
221758		15
221759		15
221760	2043	15
221761		15
221762	2043	15
221763		15
221944	2043	15
221945		15
221946		15
221947	2043	15
221948	2043	15
221949		15
221950	2043	15
221951	2043	15
221952		15
221953	2043	15
221954	2043	15
221955	2043	15
222138		15
222139		15
222140	2043	15
222141	2043	15
222142		15
222143	2043	15
222144		15
222145		15
222146		15
222147	2043	15
222148	2043	15
222332	2043	15
222333	2043	15
222334		15
222335	2043	15
222336		15
222337	2043	15
222338		15
222339	2043	15
222340	2043	15
222341		15
222342	2043	15
222343		15
222525	2043	15
222526		15
222527		15
222528		15
222529	2043	15
222530	2083	15
222531		15
222533	2043	15
222534		15
222535	2043	15
222536		15
222729		15
222730		15
222731		15
222732		15
222733		15
222734		15
222735		15
222736		15
222737		15
222738	2043	15
222739		15
222740	2043	02
222921		15
222922		15
222923	2043	15
222924	2043	15
222925		15
222926		15
222927	2043	15
222928	2043	02
222929	2043	15
222930	2043	15
222931	2043	15
222932		15
223113		15
223114		15
223115		15
223116		15
223117		15
223118		15
223119		15
223120		15
223121		15
223122		15
223123		15
223124		15
223305		15
223306		15
223307		15
223308		15
223309		15
223310		15
223311		15
223312		15
223313		15
223314		15
223315		15
223316		15
223497		15
223498		15
223499		15
223500		15
223501		15
223502		15
223503	2043	15
223504		15
223505		15
223506		15
223507		15
223508		15
223690	2043	15
223691		15
223692	2043	15
223693		15
223694		15
223695	2043	15
223696		15
223697		15
223698		15
223699		15
223700		15
223701		15
223886		15
223887		15
223888	2043	15
223889		15
223890	2043	15
223891		15
223892		15
223893		15
223894		15
223895		15
223897	2043	15
220977	2043	15
220978		15
220979	2043	15
220980		15
220981		15
220982	2043	15
220983		15
220984		15
220985		15
220986	2043	15
220987	2043	15
220988	2043	15
221180	2043	15
221181	2043	15
221182		15
221183	2043	15
221184		15
221185	2043	15
221186	2043	15
221187		15
221188	2043	15
221189	2043	15
221190		15
221191	2043	15
221375	2043	15
221376	2043	15
221377	2043	15
221378		15
221379	2043	15
221380		15
221381		15
221382		15
221383		15
221384		15
221385		15
221386		15
221570		15
221571	2043	15
221572	2043	15
221573		15
221574		15
221575	2043	15
221577		15
221578		15
221579		15
221580	2043	15
221581		15
221764	2043	15
221765		15
221766	2043	15
221767	2043	15
221768	2043	15
221769		15
221770		15
221771	2043	15
221772		15
221773		15
221775		15
221956		15
221957	2043	15
221958	2043	15
221959	2043	15
221960		15
221961		15
221962	2043	15
221964	2043	15
221965	2043	15
221966	2043	15
221967		15
222150	2043	15
222151		15
222152		15
222153	2043	15
222154	2043	15
222155		15
222156		15
222157	2043	15
222158	2043	15
222159	2043	15
222160		15
222161		15
222344		15
222345	2043	15
222346	2043	15
222347		15
222348		15
222349		15
222350	2043	15
222351	2043	15
222352	2043	15
222353	2043	15
222354	2043	15
222356		15
222537		15
222538		15
222539		15
222540		15
222541		15
222542		15
222543		15
222544		15
222545		15
